,movie_id,title,score_recomendacao
4800,7153,"Lord of the Rings: The Return of the King, The (2003)",0.9902760609806346
4639,6934,"Matrix Revolutions, The (2003)",0.9869746600741658
5166,8368,Harry Potter and the Prisoner of Azkaban (2004),0.9850638648537289
6522,54001,Harry Potter and the Order of the Phoenix (2007),0.9831788215904408
7644,88125,Harry Potter and the Deathly Hallows: Part 2 (2011),0.9830191594561186
6453,52281,Grindhouse (2007),0.9825710754017305
512,595,Beauty and the Beast (1991),0.9824732179645654
7372,79132,Inception (2010),0.9818654717758549
5160,8360,Shrek 2 (2004),0.9800061804697158
0,1,Toy Story (1995),0.9797692624639474
