,movie_id,title,score_recomendacao
4351,6365,"Matrix Reloaded, The (2003)",0.9938452822414503
6522,54001,Harry Potter and the Order of the Phoenix (2007),0.9932838895756078
7465,81834,Harry Potter and the Deathly Hallows: Part 1 (2010),0.9929079110012361
224,260,Star Wars: Episode IV - A New Hope (1977),0.9929027606098064
939,1240,"Terminator, The (1984)",0.9904769262463948
5269,8665,"Bourne Supremacy, The (2004)",0.9900030902348579
31,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),0.9894829007004533
6743,59315,Iron Man (2008),0.9884322208487846
3562,4878,Donnie Darko (2001),0.9884116192830654
706,924,2001: A Space Odyssey (1968),0.9870210135970334
