,movie_id,title,score_recomendacao
506,588,Aladdin (1992),0.9815512978986403
483,551,"Nightmare Before Christmas, The (1993)",0.9807993407498969
322,364,"Lion King, The (1994)",0.9806654305727235
44,48,Pocahontas (1995),0.9801915945611868
4639,6934,"Matrix Revolutions, The (2003)",0.9800216316440049
0,1,Toy Story (1995),0.9793057272352699
4137,5952,"Lord of the Rings: The Two Towers, The (2002)",0.9773125257519572
4076,5816,Harry Potter and the Chamber of Secrets (2002),0.9768901936547179
6626,56152,Enchanted (2007),0.9764524103831892
8303,106696,Frozen (2013),0.9764215080346106
