,movie_id,title,score_recomendacao
126,153,Batman Forever (1995),0.996332921302019
5917,33794,Batman Begins (2005),0.9957045735475896
31,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),0.9948599093531107
10,11,"American President, The (1995)",0.9945920889987638
486,555,True Romance (1993),0.9928718582612279
385,442,Demolition Man (1993),0.9921662546353522
1199,1597,Conspiracy Theory (1997),0.9904254223320973
422,485,Last Action Hero (1993),0.9901215492377421
2526,3386,JFK (1991),0.9897198187062217
1209,1608,Air Force One (1997),0.9895756077461887
