,movie_id,title,score_recomendacao
224,260,Star Wars: Episode IV - A New Hope (1977),0.9937371240214257
8376,109487,Interstellar (2014),0.9905696332921301
474,541,Blade Runner (1982),0.9897301194890813
1398,1917,Armageddon (1998),0.9896477132262052
7018,68358,Star Trek (2009),0.9885146271116605
2014,2683,Austin Powers: The Spy Who Shagged Me (1999),0.9884682735887927
2636,3527,Predator (1987),0.9882468067573136
898,1196,Star Wars: Episode V - The Empire Strikes Back (1980),0.9881025957972807
1009,1320,Alien³ (a.k.a. Alien 3) (1992),0.9878090234857849
939,1240,"Terminator, The (1984)",0.9876957148743305
