,movie_id,title,score_recomendacao
2078,2762,"Sixth Sense, The (1999)",0.9927482488669138
254,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.9924855789039967
1298,1732,"Big Lebowski, The (1998)",0.9917542233209724
3562,4878,Donnie Darko (2001),0.9913782447466006
7372,79132,Inception (2010),0.9906726411207253
31,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),0.9905026782035435
1224,1625,"Game, The (1997)",0.9896786155747838
599,745,Wallace & Gromit: A Close Shave (1995),0.98852492789452
4176,6016,City of God (Cidade de Deus) (2002),0.9885197775030903
7258,74458,Shutter Island (2010),0.9870673671199012
