,movie_id,title,score_recomendacao
2226,2959,Fight Club (1999),0.9975793160280182
1298,1732,"Big Lebowski, The (1998)",0.9970385249278946
828,1089,Reservoir Dogs (1992),0.9963174701277298
254,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.9961938607334159
472,539,Sleepless in Seattle (1993),0.9950916769674495
1445,1968,"Breakfast Club, The (1985)",0.9950041203131437
2031,2706,American Pie (1999),0.9946332921302019
461,527,Schindler's List (1993),0.9939740420271941
6537,54503,Superbad (2007),0.9929542645241038
1063,1380,Grease (1978),0.9927997527812115
