,movie_id,title,score_recomendacao
224,260,Star Wars: Episode IV - A New Hope (1977),0.998094355170993
902,1200,Aliens (1986),0.9963483724763083
2836,3793,X-Men (2000),0.9960084466419448
1979,2628,Star Wars: Episode I - The Phantom Menace (1999),0.9958024309847548
1164,1544,"Lost World: Jurassic Park, The (1997)",0.9944839307787392
5896,33493,Star Wars: Episode III - Revenge of the Sith (2005),0.9942676143386897
3832,5378,Star Wars: Episode II - Attack of the Clones (2002),0.9940976514215081
3885,5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),0.9940873506386485
474,541,Blade Runner (1982),0.993809229501442
2636,3527,Predator (1987),0.9934384013185003
