,movie_id,title,score_recomendacao
4800,7153,"Lord of the Rings: The Return of the King, The (2003)",0.9933353934899053
3194,4306,Shrek (2001),0.9921250515039143
911,1210,Star Wars: Episode VI - Return of the Jedi (1983),0.9919138854552947
6772,60069,WALL·E (2008),0.9902194066749074
512,595,Beauty and the Beast (1991),0.9900751957148743
0,1,Toy Story (1995),0.9895962093119078
2355,3114,Toy Story 2 (1999),0.9895344046147507
7039,68954,Up (2009),0.9889524103831892
506,588,Aladdin (1992),0.98831891223733
1545,2081,"Little Mermaid, The (1989)",0.9880871446229914
