,movie_id,title,score_recomendacao
257,296,Pulp Fiction (1994),0.9809744540585085
902,1200,Aliens (1986),0.9809590028842192
911,1210,Star Wars: Episode VI - Return of the Jedi (1983),0.9797692624639474
4639,6934,"Matrix Revolutions, The (2003)",0.9786310259579729
2250,2987,Who Framed Roger Rabbit? (1988),0.9778533168520809
474,541,Blade Runner (1982),0.977585496497734
7646,88140,Captain America: The First Avenger (2011),0.9775751957148743
2226,2959,Fight Club (1999),0.9768129377832715
615,780,Independence Day (a.k.a. ID4) (1996),0.9757313555830243
2014,2683,Austin Powers: The Spy Who Shagged Me (1999),0.975674701277297
