,movie_id,title,score_recomendacao
5,6,Heat (1995),0.9934847548413679
254,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.993319942315616
10,11,"American President, The (1995)",0.9927379480840544
31,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),0.9927276473011948
140,168,First Knight (1995),0.9915533580552123
297,339,While You Were Sleeping (1995),0.9909559126493614
337,380,True Lies (1994),0.9906056860321385
1044,1356,Star Trek: First Contact (1996),0.9903224145035023
15,16,Casino (1995),0.9900803461063041
118,145,Bad Boys (1995),0.9898949320148331
