,movie_id,title,score_recomendacao
898,1196,Star Wars: Episode V - The Empire Strikes Back (1980),0.9960754017305316
911,1210,Star Wars: Episode VI - Return of the Jedi (1983),0.9952513391017718
287,329,Star Trek: Generations (1994),0.9942161104243923
902,1200,Aliens (1986),0.9937525751957148
939,1240,"Terminator, The (1984)",0.9935362587556654
31,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),0.9922641120725175
1164,1544,"Lost World: Jurassic Park, The (1997)",0.9921662546353524
1071,1391,Mars Attacks! (1996),0.9918057272352698
559,673,Space Jam (1996),0.9913267408323033
3885,5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),0.9913061392665843
