,movie_id,title,score_recomendacao
254,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.9930418211784096
44,48,Pocahontas (1995),0.9927997527812115
253,292,Outbreak (1995),0.9915945611866502
1164,1544,"Lost World: Jurassic Park, The (1997)",0.9913318912237331
229,266,Legends of the Fall (1994),0.9912237330037084
412,474,In the Line of Fire (1993),0.9911619283065514
297,339,While You Were Sleeping (1995),0.9911413267408324
486,555,True Romance (1993),0.9906468891635765
15,16,Casino (1995),0.990265760197775
2226,2959,Fight Club (1999),0.9897919241862382
