,movie_id,title,score_recomendacao
659,858,"Godfather, The (1972)",0.9939431396786157
1083,1407,Scream (1996),0.9938504326328801
599,745,Wallace & Gromit: A Close Shave (1995),0.9919550885867325
2806,3751,Chicken Run (2000),0.991579110012361
2807,3752,"Me, Myself & Irene (2000)",0.9906932426864442
2696,3617,Road Trip (2000),0.9887515451174289
1498,2023,"Godfather: Part III, The (1990)",0.9887206427688505
2944,3948,Meet the Parents (2000),0.9884682735887927
2996,4011,Snatch (2000),0.9878450762257932
257,296,Pulp Fiction (1994),0.9877420683971982
