,movie_id,title,score_recomendacao
4909,7361,Eternal Sunshine of the Spotless Mind (2004),0.9947414503502267
31,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),0.9945817882159045
4351,6365,"Matrix Reloaded, The (2003)",0.9940306963329213
254,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.9938761845900288
46,50,"Usual Suspects, The (1995)",0.993834981458591
6315,48516,"Departed, The (2006)",0.9938195302843016
4639,6934,"Matrix Revolutions, The (2003)",0.993464153275649
706,924,2001: A Space Odyssey (1968),0.9933250927070458
474,541,Blade Runner (1982),0.9930675731355583
224,260,Star Wars: Episode IV - A New Hope (1977),0.9922538112896581
