,movie_id,title,score_recomendacao
1046,1358,Sling Blade (1996),0.9880871446229913
656,849,Escape from L.A. (1996),0.9869283065512978
633,805,"Time to Kill, A (1996)",0.9862845076225794
1085,1409,Michael (1996),0.986129995879687
645,832,Ransom (1996),0.9860630407911001
559,673,Space Jam (1996),0.9852080758137619
576,707,Mulholland Falls (1996),0.9846981870622168
577,708,"Truth About Cats & Dogs, The (1996)",0.9832715286361764
551,661,James and the Giant Peach (1996),0.9831736711990111
1045,1357,Shine (1996),0.982931602801813
