,movie_id,title,score_recomendacao
224,260,Star Wars: Episode IV - A New Hope (1977),0.9977235269880511
902,1200,Aliens (1986),0.997460857025134
706,924,2001: A Space Odyssey (1968),0.9941594561186651
599,745,Wallace & Gromit: A Close Shave (1995),0.9935311083642357
2286,3033,Spaceballs (1987),0.9933353934899054
981,1282,Fantasia (1940),0.9929954676555418
2393,3175,Galaxy Quest (1999),0.9929697156983931
483,551,"Nightmare Before Christmas, The (1993)",0.9928512566955089
6630,56174,I Am Legend (2007),0.9926246394725999
1275,1690,Alien: Resurrection (1997),0.9926143386897405
