,movie_id,title,score_recomendacao
472,539,Sleepless in Seattle (1993),0.9963895756077462
322,364,"Lion King, The (1994)",0.9947569015245159
295,337,What's Eating Gilbert Grape (1993),0.9943139678615576
201,235,Ed Wood (1994),0.9937577255871446
229,266,Legends of the Fall (1994),0.9935414091470952
24,25,Leaving Las Vegas (1995),0.9907189946435928
926,1225,Amadeus (1984),0.9898846312319736
1997,2657,"Rocky Horror Picture Show, The (1975)",0.9898279769262465
681,899,Singin' in the Rain (1952),0.9896631644004944
3544,4848,Mulholland Drive (2001),0.9895241038318913
