,movie_id,title,score_recomendacao
902,1200,Aliens (1986),0.9867995467655541
1057,1374,Star Trek II: The Wrath of Khan (1982),0.9863205603625875
7018,68358,Star Trek (2009),0.9851771734651833
1545,2081,"Little Mermaid, The (1989)",0.9846569839307787
0,1,Toy Story (1995),0.9844973217964565
1164,1544,"Lost World: Jurassic Park, The (1997)",0.984100741656366
1058,1375,Star Trek III: The Search for Spock (1984),0.9827616398846313
551,661,James and the Giant Peach (1996),0.9824320148331274
1806,2406,Romancing the Stone (1984),0.9818191182529873
5896,33493,Star Wars: Episode III - Revenge of the Sith (2005),0.9816594561186649
