,movie_id,title,score_recomendacao
2226,2959,Fight Club (1999),0.9984136794396374
990,1291,Indiana Jones and the Last Crusade (1989),0.9980274000824063
2014,2683,Austin Powers: The Spy Who Shagged Me (1999),0.9979243922538112
520,608,Fargo (1996),0.9978574371652245
1576,2115,Indiana Jones and the Temple of Doom (1984),0.9978316852080759
254,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.9973063452822415
828,1089,Reservoir Dogs (1992),0.9968737124021426
602,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),0.9962093119077051
224,260,Star Wars: Episode IV - A New Hope (1977),0.9958693860733416
1218,1617,L.A. Confidential (1997),0.9954676555418212
