,movie_id,title,score_recomendacao
254,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.9977698805109189
31,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),0.9968994643592912
793,1036,Die Hard (1988),0.9968273588792749
18,19,Ace Ventura: When Nature Calls (1995),0.996806757313556
2226,2959,Fight Club (1999),0.9962814173877215
1298,1732,"Big Lebowski, The (1998)",0.9959260403790688
1053,1370,Die Hard 2 (1990),0.9953028430160693
20,21,Get Shorty (1995),0.9947105480016482
8063,99114,Django Unchained (2012),0.9932684384013185
43,47,Seven (a.k.a. Se7en) (1995),0.9929851668726823
