,movie_id,title,score_recomendacao
0,1,Toy Story (1995),0.9973836011536876
2355,3114,Toy Story 2 (1999),0.9963020189534404
506,588,Aladdin (1992),0.9957354758961681
512,595,Beauty and the Beast (1991),0.995266790276061
224,260,Star Wars: Episode IV - A New Hope (1977),0.9940152451586322
7039,68954,Up (2009),0.9926606922126082
7372,79132,Inception (2010),0.9925267820354347
7693,89745,"Avengers, The (2012)",0.9923053152039556
785,1028,Mary Poppins (1964),0.9918778327152864
1545,2081,"Little Mermaid, The (1989)",0.9909610630407911
