,movie_id,title,score_recomendacao
911,1210,Star Wars: Episode VI - Return of the Jedi (1983),0.9958075813761845
4800,7153,"Lord of the Rings: The Return of the King, The (2003)",0.9954676555418212
254,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.9946178409559127
1298,1732,"Big Lebowski, The (1998)",0.9943500206015657
3562,4878,Donnie Darko (2001),0.9939740420271941
1734,2329,American History X (1998),0.9937834775442933
6315,48516,"Departed, The (2006)",0.9934487021013596
706,924,2001: A Space Odyssey (1968),0.9932323856613103
46,50,"Usual Suspects, The (1995)",0.993093325092707
4909,7361,Eternal Sunshine of the Spotless Mind (2004),0.9926091882983107
