,movie_id,title,score_recomendacao
224,260,Star Wars: Episode IV - A New Hope (1977),0.9970745776679029
6453,52281,Grindhouse (2007),0.9894313967861557
7372,79132,Inception (2010),0.9860372888339514
939,1240,"Terminator, The (1984)",0.983709311907705
31,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),0.9816028018129379
6630,56174,I Am Legend (2007),0.9813143798928718
7620,87232,X-Men: First Class (2011),0.9806911825298723
138,165,Die Hard: With a Vengeance (1995),0.9805881747012772
5269,8665,"Bourne Supremacy, The (2004)",0.9800834363411619
6470,52722,Spider-Man 3 (2007),0.9800679851668727
