,movie_id,title,score_recomendacao
898,1196,Star Wars: Episode V - The Empire Strikes Back (1980),0.9927379480840544
911,1210,Star Wars: Episode VI - Return of the Jedi (1983),0.9922847136382364
922,1221,"Godfather: Part II, The (1974)",0.9908168520807581
32,34,Babe (1995),0.9903378656777915
512,595,Beauty and the Beast (1991),0.9900751957148743
506,588,Aladdin (1992),0.9895241038318913
6,7,Sabrina (1995),0.9895138030490318
1576,2115,Indiana Jones and the Temple of Doom (1984),0.9885609806345284
328,370,Naked Gun 33 1/3: The Final Insult (1994),0.9883704161516276
1545,2081,"Little Mermaid, The (1989)",0.987809023485785
