,movie_id,title,score_recomendacao
4639,6934,"Matrix Revolutions, The (2003)",0.9941131025957972
3819,5349,Spider-Man (2002),0.9928461063040791
7693,89745,"Avengers, The (2012)",0.9921199011124846
1939,2571,"Matrix, The (1999)",0.9884631231973631
8692,122918,Guardians of the Galaxy 2 (2017),0.9868355995055624
4800,7153,"Lord of the Rings: The Return of the King, The (2003)",0.98647507210548
7018,68358,Star Trek (2009),0.9861969509682738
257,296,Pulp Fiction (1994),0.9844973217964565
8684,122892,Avengers: Age of Ultron (2015),0.9840543881334982
6743,59315,Iron Man (2008),0.9835187474248043
