,movie_id,title,score_recomendacao
224,260,Star Wars: Episode IV - A New Hope (1977),0.9966110424392254
2226,2959,Fight Club (1999),0.9964668314791925
911,1210,Star Wars: Episode VI - Return of the Jedi (1983),0.9959929954676556
1979,2628,Star Wars: Episode I - The Phantom Menace (1999),0.9953388957560775
46,50,"Usual Suspects, The (1995)",0.9951328800988875
4351,6365,"Matrix Reloaded, The (2003)",0.994772352698805
706,924,2001: A Space Odyssey (1968),0.9946229913473423
902,1200,Aliens (1986),0.9944015245158632
4639,6934,"Matrix Revolutions, The (2003)",0.9942058096415327
3562,4878,Donnie Darko (2001),0.9937886279357231
