,movie_id,title,score_recomendacao
0,1,Toy Story (1995),0.9965492377420684
3885,5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),0.99241862381541
7355,78499,Toy Story 3 (2010),0.9923053152039555
868,1148,Wallace & Gromit: The Wrong Trousers (1993),0.9922177585496499
1164,1544,"Lost World: Jurassic Park, The (1997)",0.991888133498146
599,745,Wallace & Gromit: A Close Shave (1995),0.9915842604037907
20,21,Get Shorty (1995),0.9901679027606098
1545,2081,"Little Mermaid, The (1989)",0.9900339925834364
513,596,Pinocchio (1940),0.9900082406262877
322,364,"Lion King, The (1994)",0.9894725999175937
