,movie_id,title,score_recomendacao
7372,79132,Inception (2010),0.9894674495261641
2836,3793,X-Men (2000),0.9883137618459003
3638,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",0.9882159044087351
509,592,Batman (1989),0.9878965801400906
6710,58559,"Dark Knight, The (2008)",0.9878708281829419
1979,2628,Star Wars: Episode I - The Phantom Menace (1999),0.9873660898228266
4351,6365,"Matrix Reloaded, The (2003)",0.9872630819942316
4639,6934,"Matrix Revolutions, The (2003)",0.9871600741656366
3832,5378,Star Wars: Episode II - Attack of the Clones (2002),0.9869592088998764
474,541,Blade Runner (1982),0.9868562010712816
