,movie_id,title,score_recomendacao
902,1200,Aliens (1986),0.9906005356407087
706,924,2001: A Space Odyssey (1968),0.9897095179233621
898,1196,Star Wars: Episode V - The Empire Strikes Back (1980),0.9895859085290484
4639,6934,"Matrix Revolutions, The (2003)",0.9894777503090235
257,296,Pulp Fiction (1994),0.9892253811289659
4351,6365,"Matrix Reloaded, The (2003)",0.9892099299546766
969,1270,Back to the Future (1985),0.9885300782859497
5374,8961,"Incredibles, The (2004)",0.9881695508858672
3141,4226,Memento (2000),0.9871549237742068
126,153,Batman Forever (1995),0.9870622167284715
