,movie_id,title,score_recomendacao
911,1210,Star Wars: Episode VI - Return of the Jedi (1983),0.9920992995467656
4076,5816,Harry Potter and the Chamber of Secrets (2002),0.9919087350638649
3574,4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),0.9918726823238566
706,924,2001: A Space Odyssey (1968),0.9917490729295426
31,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),0.9916151627523693
5166,8368,Harry Potter and the Prisoner of Azkaban (2004),0.9909971157807994
6062,40815,Harry Potter and the Goblet of Fire (2005),0.9905799340749897
474,541,Blade Runner (1982),0.9899155335805521
1224,1625,"Game, The (1997)",0.9894932014833128
7768,91529,"Dark Knight Rises, The (2012)",0.9891429748660898
