,movie_id,title,score_recomendacao
2226,2959,Fight Club (1999),0.9986918005768438
7372,79132,Inception (2010),0.9980892047795633
3141,4226,Memento (2000),0.9975381128965801
1298,1732,"Big Lebowski, The (1998)",0.9975020601565718
254,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.9974917593737124
900,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),0.9974042027194068
5,6,Heat (1995),0.9967295014421096
46,50,"Usual Suspects, The (1995)",0.9966161928306552
3562,4878,Donnie Darko (2001),0.9965698393077875
7010,68157,Inglourious Basterds (2009),0.996435929130614
