,movie_id,title,score_recomendacao
1939,2571,"Matrix, The (1999)",0.9913370416151628
3141,4226,Memento (2000),0.9903996703749485
4351,6365,"Matrix Reloaded, The (2003)",0.9900442933662958
224,260,Star Wars: Episode IV - A New Hope (1977),0.9898434281005357
2078,2762,"Sixth Sense, The (1999)",0.9882056036258756
254,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.9881283477544294
3562,4878,Donnie Darko (2001),0.9879480840543882
2836,3793,X-Men (2000),0.9869231561598681
706,924,2001: A Space Odyssey (1968),0.986372064276885
474,541,Blade Runner (1982),0.9860218376596621
