,movie_id,title,score_recomendacao
224,260,Star Wars: Episode IV - A New Hope (1977),0.9994849608570252
7018,68358,Star Trek (2009),0.9879583848372477
1057,1374,Star Trek II: The Wrath of Khan (1982),0.9859497321796458
1398,1917,Armageddon (1998),0.9859394313967862
275,316,Stargate (1994),0.9849557066337042
5896,33493,Star Wars: Episode III - Revenge of the Sith (2005),0.9849042027194066
4639,6934,"Matrix Revolutions, The (2003)",0.9839153275648949
8376,109487,Interstellar (2014),0.9837093119077052
253,292,Outbreak (1995),0.982972805933251
4351,6365,"Matrix Reloaded, The (2003)",0.9829058508446642
