,movie_id,title,score_recomendacao
2226,2959,Fight Club (1999),0.9986918005768438
257,296,Pulp Fiction (1994),0.998403378656778
7372,79132,Inception (2010),0.9983673259167697
3141,4226,Memento (2000),0.9982797692624639
4351,6365,"Matrix Reloaded, The (2003)",0.9975535640708695
3562,4878,Donnie Darko (2001),0.9974969097651423
4639,6934,"Matrix Revolutions, The (2003)",0.9968016069221262
31,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),0.9967140502678205
939,1240,"Terminator, The (1984)",0.9964101771734653
1734,2329,American History X (1998),0.9960084466419448
