,movie_id,title,score_recomendacao
898,1196,Star Wars: Episode V - The Empire Strikes Back (1980),0.9988566131025958
224,260,Star Wars: Episode IV - A New Hope (1977),0.9988360115368768
4615,6874,Kill Bill: Vol. 1 (2003),0.996781005356407
2226,2959,Fight Club (1999),0.9965595385249278
1979,2628,Star Wars: Episode I - The Phantom Menace (1999),0.9964513803049032
5896,33493,Star Wars: Episode III - Revenge of the Sith (2005),0.9946384425216317
254,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.9942470127729708
4159,5989,Catch Me If You Can (2002),0.9935414091470951
3832,5378,Star Wars: Episode II - Attack of the Clones (2002),0.9934487021013598
1730,2324,Life Is Beautiful (La Vita è bella) (1997),0.9930057684384013
