,movie_id,title,score_recomendacao
2226,2959,Fight Club (1999),0.9987845076225793
257,296,Pulp Fiction (1994),0.9986814997939844
7372,79132,Inception (2010),0.9977183765966214
2078,2762,"Sixth Sense, The (1999)",0.9976617222908941
1224,1625,"Game, The (1997)",0.996168108776267
1730,2324,Life Is Beautiful (La Vita è bella) (1997),0.99467449526164
3562,4878,Donnie Darko (2001),0.9943448702101361
7010,68157,Inglourious Basterds (2009),0.994303667078698
7258,74458,Shutter Island (2010),0.9942985166872683
520,608,Fargo (1996),0.9931293778327153
