,movie_id,title,score_recomendacao
2226,2959,Fight Club (1999),0.9973011948908117
7372,79132,Inception (2010),0.9969767202307375
4351,6365,"Matrix Reloaded, The (2003)",0.9957921302018953
254,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.9955449114132675
2355,3114,Toy Story 2 (1999),0.9950968273588794
0,1,Toy Story (1995),0.9950659250103008
4639,6934,"Matrix Revolutions, The (2003)",0.995040173053152
3562,4878,Donnie Darko (2001),0.9949011124845488
1298,1732,"Big Lebowski, The (1998)",0.993052121961269
7768,91529,"Dark Knight Rises, The (2012)",0.9925731355583025
