,movie_id,title,score_recomendacao
0,1,Toy Story (1995),0.9974763081994232
7372,79132,Inception (2010),0.997440255459415
4351,6365,"Matrix Reloaded, The (2003)",0.996904614750721
3141,4226,Memento (2000),0.9968891635764319
2355,3114,Toy Story 2 (1999),0.9965801400906469
1298,1732,"Big Lebowski, The (1998)",0.9964822826534817
4639,6934,"Matrix Revolutions, The (2003)",0.9961526576019779
2078,2762,"Sixth Sense, The (1999)",0.9959002884219201
1734,2329,American History X (1998),0.9953594973217965
6315,48516,"Departed, The (2006)",0.9945611866501853
