,movie_id,title,score_recomendacao
322,364,"Lion King, The (1994)",0.9924392253811289
506,588,Aladdin (1992),0.9919344870210136
5160,8360,Shrek 2 (2004),0.9916872682323856
512,595,Beauty and the Beast (1991),0.9916512154923776
483,551,"Nightmare Before Christmas, The (1993)",0.9913679439637413
6062,40815,Harry Potter and the Goblet of Fire (2005),0.9913215904408735
7078,69844,Harry Potter and the Half-Blood Prince (2009),0.9895756077461887
276,317,"Santa Clause, The (1994)",0.9894777503090234
6522,54001,Harry Potter and the Order of the Phoenix (2007),0.9893901936547177
513,596,Pinocchio (1940),0.9885249278945201
