,movie_id,title,score_recomendacao
2226,2959,Fight Club (1999),0.9948908117016894
6453,52281,Grindhouse (2007),0.9881334981458592
254,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.9845127729707458
8425,111362,X-Men: Days of Future Past (2014),0.9830603625875567
7018,68358,Star Trek (2009),0.9823032550473836
7324,77561,Iron Man 2 (2010),0.9822466007416564
6315,48516,"Departed, The (2006)",0.9818603213844252
46,50,"Usual Suspects, The (1995)",0.9815976514215081
509,592,Batman (1989),0.9802946023897817
939,1240,"Terminator, The (1984)",0.9799083230325505
