,movie_id,title,score_recomendacao
7372,79132,Inception (2010),0.9983673259167697
659,858,"Godfather, The (1972)",0.998300370828183
3562,4878,Donnie Darko (2001),0.9974969097651423
254,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.9974917593737124
1734,2329,American History X (1998),0.9971209311907705
3141,4226,Memento (2000),0.9966110424392254
4909,7361,Eternal Sunshine of the Spotless Mind (2004),0.9965955912649361
1298,1732,"Big Lebowski, The (1998)",0.9965749896992171
4935,7438,Kill Bill: Vol. 2 (2004),0.9965234857849197
828,1089,Reservoir Dogs (1992),0.9965028842192006
