,movie_id,title,score_recomendacao
923,1222,Full Metal Jacket (1987),0.9983055212196126
909,1208,Apocalypse Now (1979),0.9974351050679853
1494,2019,Seven Samurai (Shichinin no samurai) (1954),0.994365471775855
97,110,Braveheart (1995),0.9942727647301195
2579,3448,"Good Morning, Vietnam (1987)",0.9923722702925422
941,1242,Glory (1989),0.9916254635352286
962,1263,"Deer Hunter, The (1978)",0.9915379068809229
1826,2427,"Thin Red Line, The (1998)",0.9909198599093532
966,1267,"Manchurian Candidate, The (1962)",0.9902915121549237
974,1275,Highlander (1986),0.9901009476720231
