,movie_id,title,score_recomendacao
224,260,Star Wars: Episode IV - A New Hope (1977),0.9972599917593737
898,1196,Star Wars: Episode V - The Empire Strikes Back (1980),0.9969097651421508
4639,6934,"Matrix Revolutions, The (2003)",0.995225587144623
1979,2628,Star Wars: Episode I - The Phantom Menace (1999),0.9940409971157808
2966,3977,Charlie's Angels (2000),0.993690770498558
474,541,Blade Runner (1982),0.9933456942727648
939,1240,"Terminator, The (1984)",0.993072723526988
5160,8360,Shrek 2 (2004),0.9928924598269468
6209,45499,X-Men: The Last Stand (2006),0.992768850432633
1054,1371,Star Trek: The Motion Picture (1979),0.9915945611866502
