,movie_id,title,score_recomendacao
898,1196,Star Wars: Episode V - The Empire Strikes Back (1980),0.9987639060568603
911,1210,Star Wars: Episode VI - Return of the Jedi (1983),0.9984960857025134
287,329,Star Trek: Generations (1994),0.9970900288421921
902,1200,Aliens (1986),0.99671920065925
84,95,Broken Arrow (1996),0.9944169756901524
939,1240,"Terminator, The (1984)",0.9935362587556654
7018,68358,Star Trek (2009),0.9931499793984342
656,849,Escape from L.A. (1996),0.9930469715698393
592,733,"Rock, The (1996)",0.9929182117840956
706,924,2001: A Space Odyssey (1968),0.9927688504326329
