,movie_id,title,score_recomendacao
4076,5816,Harry Potter and the Chamber of Secrets (2002),0.9973784507622578
900,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),0.9973114956736712
5160,8360,Shrek 2 (2004),0.9972496909765143
5166,8368,Harry Potter and the Prisoner of Azkaban (2004),0.9969303667078698
1576,2115,Indiana Jones and the Temple of Doom (1984),0.9962556654305728
6062,40815,Harry Potter and the Goblet of Fire (2005),0.9962350638648537
2700,3623,Mission: Impossible II (2000),0.9960754017305317
18,19,Ace Ventura: When Nature Calls (1995),0.996065100947672
1053,1370,Die Hard 2 (1990),0.9954882571075403
3638,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",0.9943345694272764
