,movie_id,title,score_recomendacao
914,1213,Goodfellas (1990),0.9966264936135146
46,50,"Usual Suspects, The (1995)",0.9962453646477132
922,1221,"Godfather: Part II, The (1974)",0.9961938607334158
138,165,Die Hard: With a Vengeance (1995),0.9959775442933663
412,474,In the Line of Fire (1993),0.9953337453646478
254,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.9951740832303255
828,1089,Reservoir Dogs (1992),0.995019571487433
20,21,Get Shorty (1995),0.9942470127729707
1298,1732,"Big Lebowski, The (1998)",0.9933302430984754
2226,2959,Fight Club (1999),0.9926658426040379
