,movie_id,title,score_recomendacao
2226,2959,Fight Club (1999),0.9975793160280182
3574,4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),0.9972496909765143
257,296,Pulp Fiction (1994),0.9967346518335394
3562,4878,Donnie Darko (2001),0.996477132262052
3638,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",0.9964668314791923
4351,6365,"Matrix Reloaded, The (2003)",0.9963483724763083
5374,8961,"Incredibles, The (2004)",0.9960496497733828
4639,6934,"Matrix Revolutions, The (2003)",0.9958745364647714
6062,40815,Harry Potter and the Goblet of Fire (2005),0.9957715286361765
4909,7361,Eternal Sunshine of the Spotless Mind (2004),0.9957612278533169
