,movie_id,title,score_recomendacao
224,260,Star Wars: Episode IV - A New Hope (1977),0.9982797692624641
939,1240,"Terminator, The (1984)",0.9974299546765554
2226,2959,Fight Club (1999),0.9968376596621343
4351,6365,"Matrix Reloaded, The (2003)",0.9967192006592502
902,1200,Aliens (1986),0.9965337865677791
898,1196,Star Wars: Episode V - The Empire Strikes Back (1980),0.9964462299134735
4639,6934,"Matrix Revolutions, The (2003)",0.9962453646477132
7372,79132,Inception (2010),0.9961423568191182
3832,5378,Star Wars: Episode II - Attack of the Clones (2002),0.9958590852904821
5896,33493,Star Wars: Episode III - Revenge of the Sith (2005),0.9957509270704574
