,movie_id,title,score_recomendacao
224,260,Star Wars: Episode IV - A New Hope (1977),0.9992068397198187
6453,52281,Grindhouse (2007),0.9890605686032139
4639,6934,"Matrix Revolutions, The (2003)",0.9868819530284303
474,541,Blade Runner (1982),0.9851874742480429
7372,79132,Inception (2010),0.9844612690564484
4351,6365,"Matrix Reloaded, The (2003)",0.9824423156159867
706,924,2001: A Space Odyssey (1968),0.9817367119901113
2836,3793,X-Men (2000),0.9812680263700042
3638,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",0.9801503914297486
31,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),0.9794705397610219
