,movie_id,title,score_recomendacao
224,260,Star Wars: Episode IV - A New Hope (1977),0.9972599917593737
4351,6365,"Matrix Reloaded, The (2003)",0.9965337865677792
902,1200,Aliens (1986),0.9962556654305728
939,1240,"Terminator, The (1984)",0.9961320560362589
4639,6934,"Matrix Revolutions, The (2003)",0.9959672435105067
287,329,Star Trek: Generations (1994),0.9947723526988052
3885,5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),0.9946435929130615
900,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),0.9940667490729296
2836,3793,X-Men (2000),0.9940615986814999
1158,1527,"Fifth Element, The (1997)",0.9940358467243511
