,movie_id,title,score_recomendacao
5160,8360,Shrek 2 (2004),0.9946538936959208
1005,1307,When Harry Met Sally... (1989),0.9944581788215905
7465,81834,Harry Potter and the Deathly Hallows: Part 1 (2010),0.9943912237330037
506,588,Aladdin (1992),0.9938813349814587
701,919,"Wizard of Oz, The (1939)",0.9932632880098888
1545,2081,"Little Mermaid, The (1989)",0.9916100123609395
7302,76093,How to Train Your Dragon (2010),0.9913267408323033
483,551,"Nightmare Before Christmas, The (1993)",0.9896992171405027
785,1028,Mary Poppins (1964),0.9895601565718996
5374,8961,"Incredibles, The (2004)",0.9890039142974867
