,movie_id,title,score_recomendacao
4639,6934,"Matrix Revolutions, The (2003)",0.9958745364647714
474,541,Blade Runner (1982),0.9892665842604038
939,1240,"Terminator, The (1984)",0.9891790276060981
5896,33493,Star Wars: Episode III - Revenge of the Sith (2005),0.9889833127317678
1979,2628,Star Wars: Episode I - The Phantom Menace (1999),0.9887566955088587
7078,69844,Harry Potter and the Half-Blood Prince (2009),0.9882777091058921
7644,88125,Harry Potter and the Deathly Hallows: Part 2 (2011),0.9881180469715699
6522,54001,Harry Potter and the Order of the Phoenix (2007),0.9880922950144211
902,1200,Aliens (1986),0.987726617222909
7465,81834,Harry Potter and the Deathly Hallows: Part 1 (2010),0.9866965389369592
