,movie_id,title,score_recomendacao
224,260,Star Wars: Episode IV - A New Hope (1977),0.998465183353935
939,1240,"Terminator, The (1984)",0.9977080758137619
706,924,2001: A Space Odyssey (1968),0.9970333745364648
902,1200,Aliens (1986),0.9966264936135146
2226,2959,Fight Club (1999),0.9964668314791925
1164,1544,"Lost World: Jurassic Park, The (1997)",0.9960599505562423
254,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.9960084466419448
7372,79132,Inception (2010),0.995678821590441
1398,1917,Armageddon (1998),0.9955809641532756
8376,109487,Interstellar (2014),0.9954831067161105
