,movie_id,title,score_recomendacao
5,6,Heat (1995),0.9894983518747424
706,924,2001: A Space Odyssey (1968),0.9894313967861559
31,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),0.9890193654717758
5896,33493,Star Wars: Episode III - Revenge of the Sith (2005),0.9887978986402965
287,329,Star Trek: Generations (1994),0.9887463947259992
939,1240,"Terminator, The (1984)",0.9887154923774207
7372,79132,Inception (2010),0.9872424804285126
2226,2959,Fight Club (1999),0.9871961269056448
1498,2023,"Godfather: Part III, The (1990)",0.9861248454882572
615,780,Independence Day (a.k.a. ID4) (1996),0.9859291306139266
