,movie_id,title,score_recomendacao
1939,2571,"Matrix, The (1999)",0.9967140502678203
1727,2321,Pleasantville (1998),0.9948290070045323
964,1265,Groundhog Day (1993),0.9923413679439638
1305,1748,Dark City (1998),0.992233209723939
1824,2424,You've Got Mail (1998),0.9910846724351051
1402,1921,Pi (1998),0.9910537700865265
260,300,Quiz Show (1994),0.990961063040791
1375,1884,Fear and Loathing in Las Vegas (1998),0.9895807581376186
1830,2431,Patch Adams (1998),0.9895241038318912
167,198,Strange Days (1995),0.9883961681087763
