,movie_id,title,score_recomendacao
224,260,Star Wars: Episode IV - A New Hope (1977),0.9985578903996705
939,1240,"Terminator, The (1984)",0.9875103007828595
4639,6934,"Matrix Revolutions, The (2003)",0.9865111248454883
7372,79132,Inception (2010),0.983626905644829
6453,52281,Grindhouse (2007),0.9820148331273177
4351,6365,"Matrix Reloaded, The (2003)",0.9813298310671612
6630,56174,I Am Legend (2007),0.9802946023897817
1498,2023,"Godfather: Part III, The (1990)",0.9787082818294192
8376,109487,Interstellar (2014),0.978239596209312
31,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),0.9781726411207252
