,movie_id,title,score_recomendacao
898,1196,Star Wars: Episode V - The Empire Strikes Back (1980),0.9935723114956736
4351,6365,"Matrix Reloaded, The (2003)",0.9923619695096828
902,1200,Aliens (1986),0.9892099299546766
8475,112852,Guardians of the Galaxy (2014),0.9878656777915122
8376,109487,Interstellar (2014),0.9872321796456531
7693,89745,"Avengers, The (2012)",0.9868355995055624
939,1240,"Terminator, The (1984)",0.9857488669138855
5374,8961,"Incredibles, The (2004)",0.984183147919242
6453,52281,Grindhouse (2007),0.9841470951792337
3819,5349,Spider-Man (2002),0.9839462299134735
