,movie_id,title,score_recomendacao
2226,2959,Fight Club (1999),0.9909044087350638
483,551,"Nightmare Before Christmas, The (1993)",0.9811701689328389
224,260,Star Wars: Episode IV - A New Hope (1977),0.9810362587556655
2250,2987,Who Framed Roger Rabbit? (1988),0.9808199423156161
254,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.979692006592501
512,595,Beauty and the Beast (1991),0.9795065925010302
1498,2023,"Godfather: Part III, The (1990)",0.9780593325092708
375,431,Carlito's Way (1993),0.9770138030490317
322,364,"Lion King, The (1994)",0.9769571487433045
3562,4878,Donnie Darko (2001),0.9767305315203956
