,movie_id,title,score_recomendacao
257,296,Pulp Fiction (1994),0.998588792748249
7372,79132,Inception (2010),0.9982746188710342
46,50,"Usual Suspects, The (1995)",0.9980995055624229
1576,2115,Indiana Jones and the Temple of Doom (1984),0.9978316852080759
2836,3793,X-Men (2000),0.9977698805109189
509,592,Batman (1989),0.9977235269880511
2078,2762,"Sixth Sense, The (1999)",0.9975690152451586
990,1291,Indiana Jones and the Last Crusade (1989),0.9975638648537288
43,47,Seven (a.k.a. Se7en) (1995),0.9968788627935723
5917,33794,Batman Begins (2005),0.9968170580964153
