,movie_id,title,score_recomendacao
224,260,Star Wars: Episode IV - A New Hope (1977),0.9968891635764319
7372,79132,Inception (2010),0.9960496497733828
911,1210,Star Wars: Episode VI - Return of the Jedi (1983),0.9957148743304491
3574,4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),0.9956736711990113
4076,5816,Harry Potter and the Chamber of Secrets (2002),0.9954316028018129
2836,3793,X-Men (2000),0.9948959620931191
4351,6365,"Matrix Reloaded, The (2003)",0.9945869386073343
902,1200,Aliens (1986),0.9943088174701278
4639,6934,"Matrix Revolutions, The (2003)",0.9941131025957972
706,924,2001: A Space Odyssey (1968),0.9937886279357231
