,movie_id,title,score_recomendacao
322,364,"Lion King, The (1994)",0.9946641944787804
512,595,Beauty and the Beast (1991),0.993690770498558
513,596,Pinocchio (1940),0.9914915533580553
780,1022,Cinderella (1950),0.9900854964977339
1063,1380,Grease (1978),0.9890914709517924
551,661,James and the Giant Peach (1996),0.9884579728059333
3574,4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),0.9874227441285537
786,1029,Dumbo (1941),0.9871188710341987
44,48,Pocahontas (1995),0.9865883807169346
681,899,Singin' in the Rain (1952),0.9852132262051916
