,movie_id,title,score_recomendacao
898,1196,Star Wars: Episode V - The Empire Strikes Back (1980),0.996353522867738
911,1210,Star Wars: Episode VI - Return of the Jedi (1983),0.9961784095591265
257,296,Pulp Fiction (1994),0.994695096827359
3832,5378,Star Wars: Episode II - Attack of the Clones (2002),0.9941903584672436
5896,33493,Star Wars: Episode III - Revenge of the Sith (2005),0.9940822002472187
902,1200,Aliens (1986),0.9927327976926247
975,1276,Cool Hand Luke (1967),0.9907447466007416
706,924,2001: A Space Odyssey (1968),0.9907292954264524
5850,32587,Sin City (2005),0.990245158632056
508,590,Dances with Wolves (1990),0.9896889163576431
