,movie_id,title,score_recomendacao
6710,58559,"Dark Knight, The (2008)",0.9959363411619283
5917,33794,Batman Begins (2005),0.9951483312731768
46,50,"Usual Suspects, The (1995)",0.9951328800988875
5,6,Heat (1995),0.9949680675731356
138,165,Die Hard: With a Vengeance (1995),0.9948650597445405
2700,3623,Mission: Impossible II (2000),0.9932941903584673
7768,91529,"Dark Knight Rises, The (2012)",0.992480428512567
2836,3793,X-Men (2000),0.9916512154923774
1164,1544,"Lost World: Jurassic Park, The (1997)",0.9909610630407911
15,16,Casino (1995),0.990636588380717
